 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,HARRIS,115,BRIEF,
13,AKAZE,1538,SIFT,9.425037,15.179848,
14,AKAZE,1555,SIFT,9.302148,12.667546,
15,AKAZE,1544,SIFT,8.321200,10.419907,
16,AKAZE,1563,SIFT,8.898673,-0.211256,
17,AKAZE,1561,SIFT,11.030114,9.600453,
18,AKAZE,1569,SIFT,8.535568,9.074645,

 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,SIFT,1890,BRIEF,
1,SIFT,1915,BRIEF,12.289100,nan,
2,SIFT,1824,BRIEF,13.354725,nan,
3,SIFT,1837,BRIEF,16.384452,nan,
4,SIFT,1828,BRIEF,14.076445,-0.201103,
5,SIFT,1875,BRIEF,12.729945,nan,
6,SIFT,1931,BRIEF,13.751074,nan,
7,SIFT,1963,BRIEF,13.731432,nan,
8,SIFT,1954,BRIEF,13.790126,nan,
9,SIFT,1983,BRIEF,12.058994,nan,
10,SIFT,2043,BRIEF,11.864185,nan,
11,SIFT,2065,BRIEF,11.968197,nan,
12,SIFT,2007,BRIEF,9.887113,nan,
13,SIFT,2030,BRIEF,9.425037,nan,
14,SIFT,2048,BRIEF,9.302148,11.973199,
15,SIFT,2044,BRIEF,8.321200,nan,
16,SIFT,2086,BRIEF,8.898673,nan,
17,SIFT,2093,BRIEF,11.030114,nan,
18,SIFT,2159,BRIEF,8.535568,nan,

 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,SIFT,1890,ORB, 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,SIFT,1890,FREAK,
1,SIFT,1915,FREAK,12.289100,15.911266,
2,SIFT,1824,FREAK,13.354725,nan,
3,SIFT,1837,FREAK,16.384452,nan,
4,SIFT,1828,FREAK,14.076445,nan,
5,SIFT,1875,FREAK,12.729945,nan,
6,SIFT,1931,FREAK,13.751074,nan,
7,SIFT,1963,FREAK,13.731432,nan,
8,SIFT,1954,FREAK,13.790126,nan,
9,SIFT,1983,FREAK,12.058994,nan,
10,SIFT,2043,FREAK,11.864185,nan,
11,SIFT,2065,FREAK,11.968197,nan,
12,SIFT,2007,FREAK,9.887113,13.600016,
13,SIFT,2030,FREAK,9.425037,nan,
14,SIFT,2048,FREAK,9.302148,16.255525,
15,SIFT,2044,FREAK,8.321200,nan,
16,SIFT,2086,FREAK,8.898673,8.429708,
17,SIFT,2093,FREAK,11.030114,nan,
18,SIFT,2159,FREAK,8.535568,nan,

 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,SIFT,1890,AKAZE, 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,SIFT,1890,SIFT,
1,SIFT,1915,SIFT,12.289100,nan,
2,SIFT,1824,SIFT,13.354725,nan,
3,SIFT,1837,SIFT,16.384452,nan,
4,SIFT,1828,SIFT,14.076445,nan,
5,SIFT,1875,SIFT,12.729945,nan,
6,SIFT,1931,SIFT,13.751074,nan,
7,SIFT,1963,SIFT,13.731432,nan,
8,SIFT,1954,SIFT,13.790126,nan,
9,SIFT,1983,SIFT,12.058994,nan,
10,SIFT,2043,SIFT,11.864185,nan,
11,SIFT,2065,SIFT,11.968197,nan,
12,SIFT,2007,SIFT,9.887113,nan,
13,SIFT,2030,SIFT,9.425037,nan,
14,SIFT,2048,SIFT,9.302148,nan,
15,SIFT,2044,SIFT,8.321200,nan,
16,SIFT,2086,SIFT,8.898673,nan,
17,SIFT,2093,SIFT,11.030114,nan,
18,SIFT,2159,SIFT,8.535568,12.356959,

